Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales Goal,Sales Left,Sales Percent,Quantity,Quantity Goal,Quantity Left,Quantity Percent,Discount,Discount Goal,Discount Left,Discount Percent,Profit,Profit Goal,Profit Left,Profit Percent
9489,CA-2015-156566,10/1/15,10/4/15,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,1517.92,945.12, 37.7 ,2,2.42,0.42, 82.6 ,0.2,0.99,0.79, 20.2 ,50.12,46.6116,-3.5084, 107.5 
9490,US-2016-102232,8/5/16,8/11/16,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,266.0175,68.9675, 74.1 ,7,8.96,1.96, 78.1 ,0,0,0, -   ,59.115,62.6619,3.5469, 94.3 
9491,CA-2017-111738,1/3/17,1/7/17,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,2992.96256,970.69056, 67.6 ,8,7.76,-0.24, 103.1 ,0.2,1.648,1.448, 12.1 ,682.5168,1180.754064,498.237264, 57.8 
9492,CA-2017-111738,1/3/17,1/7/17,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,31.1904,22.0704, 29.2 ,3,3.06,0.06, 98.0 ,0,0,0, -   ,3.1008,5.643456,2.542656, 54.9 
9493,CA-2017-163188,11/7/17,11/7/17,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,123.6384,85.4784, 30.9 ,9,12.33,3.33, 73.0 ,0,0,0, -   ,19.08,22.5144,3.4344, 84.7 
9494,CA-2016-105207,1/3/16,1/8/16,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,2182.2045,589.3545, 73.0 ,7,9.94,2.94, 70.4 ,0,0,0, -   ,350.427,609.74298,259.31598, 57.5 
9495,CA-2016-105207,1/3/16,1/8/16,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,32.076,20.196, 37.0 ,2,1.94,-0.06, 103.1 ,0,0,0, -   ,5.346,6.62904,1.28304, 80.6 
9496,US-2016-123610,5/12/16,5/16/16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,302.4,182.4, 39.7 ,6,8.34,2.34, 71.9 ,0,0,0, -   ,46.8,62.712,15.912, 74.6 
9497,US-2016-123610,5/12/16,5/16/16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,12.5715,3.9015, 69.0 ,1,1.15,0.15, 87.0 ,0,0,0, -   ,2.3409,3.113397,0.772497, 75.2 
9498,CA-2017-118213,11/5/17,11/7/17,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,12.6126,8.2026, 35.0 ,1,1.08,0.08, 92.6 ,0,0,0, -   ,2.0286,2.657466,0.628866, 76.3 
9499,CA-2017-118213,11/5/17,11/7/17,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,658.3248,490.3848, 25.5 ,3,3.42,0.42, 87.7 ,0,0,0, -   ,82.2906,121.790088,39.499488, 67.6 
9500,CA-2017-118213,11/5/17,11/7/17,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,88.14,20.34, 76.9 ,10,11.4,1.4, 87.7 ,0,0,0, -   ,31.188,32.12364,0.93564, 97.1 
9501,CA-2016-149237,5/26/16,5/30/16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,106.9518,80.0118, 25.2 ,3,2.85,-0.15, 105.3 ,0,0,0, -   ,11.3148,19.914048,8.599248, 56.8 
9502,US-2015-158589,11/20/15,11/24/15,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,123.6744,91.6344, 25.9 ,3,4.02,1.02, 74.6 ,0,0,0, -   ,8.01,12.015,4.005, 66.7 
9503,CA-2016-101329,4/22/16,4/29/16,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.13,109.242,77.112, 29.4 ,9,13.05,4.05, 69.0 ,0,0,0, -   ,8.3538,15.120378,6.766578, 55.2 
9504,CA-2016-101329,4/22/16,4/29/16,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,2.88,11.1456,8.2656, 25.8 ,1,0.98,-0.02, 102.0 ,0,0,0, -   ,0.8064,1.096704,0.290304, 73.5 
9505,CA-2016-113607,10/14/16,10/18/16,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,3384.983,2293.053, 32.3 ,7,10.5,3.5, 66.7 ,0,0,0, -   ,272.9825,404.0141,131.0316, 67.6 
9506,CA-2016-113607,10/14/16,10/18/16,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,259.7472,147.7872, 43.1 ,2,2.8,0.8, 71.4 ,0,0,0, -   ,54.8604,104.23476,49.37436, 52.6 
9507,CA-2014-149104,4/5/14,4/7/14,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,90.246,63.546, 29.6 ,2,2.68,0.68, 74.6 ,0,0,0, -   ,7.476,13.60632,6.13032, 54.9 
9508,CA-2014-149104,4/5/14,4/7/14,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,57.486,17.286, 69.9 ,5,6.25,1.25, 80.0 ,0,0,0, -   ,18.09,25.1451,7.0551, 71.9 
9509,CA-2014-149104,4/5/14,4/7/14,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,54.0321,40.1421, 25.7 ,3,3.06,0.06, 98.0 ,0,0,0, -   ,4.5837,5.225418,0.641718, 87.7 
9510,CA-2014-149104,4/5/14,4/7/14,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,2724.789,2034.969, 25.3 ,6,8.7,2.7, 69.0 ,0,0,0, -   ,20.6946,34.766928,14.072328, 59.5 
9511,CA-2016-105263,8/6/16,8/11/16,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,47.1582,8.8182, 81.3 ,9,13.14,4.14, 68.5 ,0,0,0, -   ,15.7194,15.562206,-0.157194, 101.0 
9512,CA-2014-130575,12/14/14,12/16/14,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,33.25776,23.99376, 27.9 ,3,4.44,1.44, 67.6 ,0.8,6.224,5.424, 12.9 ,-13.896,-21.12192,-7.22592, 65.8 
9513,CA-2017-142461,5/30/17,6/3/17,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,376.586176,171.919776, 54.3 ,1,0.91,-0.09, 109.9 ,0.32,2.0896,1.7696, 15.3 ,-6.0196,-9.390576,-3.370976, 64.1 
9514,CA-2016-125220,10/14/16,10/19/16,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,3299.5,1649.75, 50.0 ,5,6,1, 83.3 ,0,0,0, -   ,544.4175,936.3981,391.9806, 58.1 
9515,CA-2014-100293,3/14/14,3/18/14,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,117.46224,26.40624, 77.5 ,6,7.56,1.56, 79.4 ,0.2,1.35,1.15, 14.8 ,31.8696,30.27612,-1.59348, 105.3 
9516,CA-2014-154165,2/17/14,2/24/14,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,208.15872,153.95072, 26.0 ,14,19.32,5.32, 72.5 ,0.2,1.178,0.978, 17.0 ,8.8088,14.182168,5.373368, 62.1 
9517,CA-2015-123939,8/24/15,8/26/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,43.98066,16.99866, 61.3 ,3,2.91,-0.09, 103.1 ,0.4,2.716,2.316, 14.7 ,4.0473,5.221017,1.173717, 77.5 
9518,CA-2015-123939,8/24/15,8/26/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,16.38144,9.46944, 42.2 ,3,4.23,1.23, 70.9 ,0.2,1.494,1.294, 13.4 ,2.5056,4.51008,2.00448, 55.6 
9519,CA-2015-123939,8/24/15,8/26/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,1532.97408,1097.47008, 28.4 ,3,4.35,1.35, 69.0 ,0.2,1.338,1.138, 14.9 ,48.9942,83.780082,34.785882, 58.5 
9520,US-2017-104451,5/8/17,5/12/17,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,200.2676,119.1876, 40.5 ,4,5.44,1.44, 73.5 ,0,0,0, -   ,22.7024,43.13456,20.43216, 52.6 
9521,CA-2016-101189,2/4/16,2/9/16,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,270.6882,177.6682, 34.4 ,2,2.26,0.26, 88.5 ,0,0,0, -   ,3.7208,3.90684,0.18604, 95.2 
9522,CA-2014-169446,12/19/14,12/25/14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,518.3616,194.3856, 62.5 ,3,2.82,-0.18, 106.4 ,0.2,1.29,1.09, 15.5 ,36.4473,64.511721,28.064421, 56.5 
9523,CA-2014-169446,12/19/14,12/25/14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,17.26272,1.71072, 90.1 ,3,3.27,0.27, 91.7 ,0.2,1.346,1.146, 14.9 ,5.4432,7.511616,2.068416, 72.5 
9524,CA-2014-169446,12/19/14,12/25/14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,45.6288,13.0368, 71.4 ,3,3.75,0.75, 80.0 ,0.2,1.254,1.054, 15.9 ,-7.7406,-9.366126,-1.625526, 82.6 
9525,CA-2017-156958,12/5/17,12/6/17,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,314.7,230.78, 26.7 ,5,4.7,-0.3, 106.4 ,0.2,1.288,1.088, 15.5 ,29.372,46.11404,16.74204, 63.7 
9526,CA-2017-156958,12/5/17,12/6/17,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,787.606,587.706, 25.4 ,5,6.05,1.05, 82.6 ,0,0,0, -   ,39.98,56.7716,16.7916, 70.4 
9527,CA-2017-156958,12/5/17,12/6/17,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,60.48144,29.30544, 51.5 ,3,3.87,0.87, 77.5 ,0.2,1.068,0.868, 18.7 ,-7.0146,-12.556134,-5.541534, 55.9 
9528,CA-2017-156958,12/5/17,12/6/17,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,573.53664,400.78464, 30.1 ,6,8.46,2.46, 70.9 ,0.2,1.036,0.836, 19.3 ,60.4632,60.4632,0, 100.0 
9529,CA-2017-156958,12/5/17,12/6/17,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,29.65424,20.35824, 31.3 ,2,2.84,0.84, 70.4 ,0.2,1.454,1.254, 13.8 ,3.0212,4.562012,1.540812, 66.2 
9530,CA-2017-101637,3/24/17,3/25/17,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,18.13056,5.36256, 70.4 ,2,1.82,-0.18, 109.9 ,0.2,1.096,0.896, 18.2 ,0.9576,1.311912,0.354312, 73.0 
9531,CA-2017-111759,7/8/17,7/12/17,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,145.6176,92.8576, 36.2 ,2,2.72,0.72, 73.5 ,0,0,0, -   ,24.2696,32.035872,7.766272, 75.8 
9532,CA-2017-102729,10/26/17,10/31/17,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,130.6976,75.0816, 42.6 ,2,2.58,0.58, 77.5 ,0.2,1.306,1.106, 15.3 ,5.5616,6.562688,1.001088, 84.7 
9533,CA-2016-116596,10/27/16,10/31/16,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,1278.65556,851.01156, 33.4 ,14,18.62,4.62, 75.2 ,0.1,0.634,0.534, 15.8 ,80.7772,127.627976,46.850776, 63.3 
9534,CA-2016-116596,10/27/16,10/31/16,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,73.206,32.536, 55.6 ,7,10.22,3.22, 68.5 ,0,0,0, -   ,12.6077,14.751009,2.143309, 85.5 
9535,CA-2016-116596,10/27/16,10/31/16,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,65.6208,32.1408, 51.0 ,2,3,1, 66.7 ,0,0,0, -   ,1.3392,2.249856,0.910656, 59.5 
9536,CA-2016-116596,10/27/16,10/31/16,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,13.32736,3.59936, 73.0 ,2,3,1, 66.7 ,0.2,1.538,1.338, 13.0 ,3.2832,4.071168,0.787968, 80.6 
9537,CA-2017-124191,6/12/17,6/14/17,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,11.9556,3.0996, 74.1 ,3,3.57,0.57, 84.0 ,0.6,2.586,1.986, 23.2 ,-6.8634,-8.167446,-1.304046, 84.0 
9538,CA-2016-148747,9/25/16,9/27/16,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,668.7324,191.0664, 71.4 ,2,2.5,0.5, 80.0 ,0.15,0.8535,0.7035, 17.6 ,84.294,128.96982,44.67582, 65.4 
9539,US-2017-169488,9/7/17,9/9/17,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,31.434,14.534, 53.8 ,5,5.9,0.9, 84.7 ,0,0,0, -   ,7.774,11.42778,3.65378, 68.0 
9540,US-2017-169488,9/7/17,9/9/17,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,99.9,59.94, 40.0 ,2,2.68,0.68, 74.6 ,0,0,0, -   ,18.7812,30.801168,12.019968, 61.0 
9541,CA-2015-135727,5/11/15,5/16/15,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,748.6752,556.7072, 25.6 ,7,7.98,0.98, 87.7 ,0.2,1.316,1.116, 15.2 ,16.7972,23.684052,6.886852, 70.9 
9542,CA-2015-135251,8/6/15,8/10/15,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,41.9136,6.3936, 84.7 ,3,3.24,0.24, 92.6 ,0.2,1.352,1.152, 14.8 ,13.32,13.8528,0.5328, 96.2 
9543,CA-2015-135251,8/6/15,8/10/15,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,18.8769,12.6469, 33.0 ,5,5.05,0.05, 99.0 ,0.8,3.952,3.152, 20.2 ,-9.6565,-16.319485,-6.662985, 59.2 
9544,CA-2015-135251,8/6/15,8/10/15,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,155.36896,98.66496, 36.5 ,2,2.72,0.72, 73.5 ,0.2,1.106,0.906, 18.1 ,19.1376,22.390992,3.253392, 85.5 
9545,CA-2015-135251,8/6/15,8/10/15,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,1196.205408,827.006208, 30.9 ,3,4.35,1.35, 69.0 ,0.32,1.5232,1.2032, 21.0 ,-114.0174,-106.036182,7.981218, 107.5 
9546,CA-2014-166590,10/29/14,11/2/14,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,3.0492,1.0692, 64.9 ,2,2.48,0.48, 80.6 ,0,0,0, -   ,0.891,1.32759,0.43659, 67.1 
9547,CA-2014-166590,10/29/14,11/2/14,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,267.0976,191.2176, 28.4 ,2,2.22,0.22, 90.1 ,0,0,0, -   ,35.6636,65.97766,30.31406, 54.1 
9548,CA-2016-131744,6/18/16,6/20/16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,16.57216,9.72416, 41.3 ,2,2.38,0.38, 84.0 ,0.2,1.336,1.136, 15.0 ,2.14,2.6964,0.5564, 79.4 
9549,CA-2016-131744,6/18/16,6/20/16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,16.60734,11.98134, 27.9 ,2,2.38,0.38, 84.0 ,0.7,6.104,5.404, 11.5 ,-3.855,-6.6306,-2.7756, 58.1 
9550,CA-2016-131744,6/18/16,6/20/16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,1374.408,920.808, 33.0 ,3,3.27,0.27, 91.7 ,0.2,1.026,0.826, 19.5 ,90.72,141.5232,50.8032, 64.1 
9551,CA-2015-160864,5/3/15,5/6/15,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,46.3908,32.5428, 29.9 ,3,4.2,1.2, 71.4 ,0.2,0.914,0.714, 21.9 ,5.193,6.2316,1.0386, 83.3 
9552,CA-2015-147690,11/10/15,11/14/15,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,1195.59888,618.01488, 48.3 ,6,7.62,1.62, 78.7 ,0.2,1.672,1.472, 12.0 ,43.3188,77.97384,34.65504, 55.6 
9553,CA-2015-163923,5/30/15,6/3/15,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,417.89,265.93, 36.4 ,4,4.56,0.56, 87.7 ,0,0,0, -   ,36.4704,55.799712,19.329312, 65.4 
9554,CA-2016-125724,9/22/16,9/27/16,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,217.61376,149.18176, 31.4 ,7,7.56,0.56, 92.6 ,0.2,1.232,1.032, 16.2 ,8.554,10.09372,1.53972, 84.7 
9555,CA-2015-111612,11/28/15,12/2/15,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,237.5408,166.4208, 29.9 ,5,5.3,0.3, 94.3 ,0.2,0.898,0.698, 22.3 ,9.779,19.16684,9.38784, 51.0 
9556,CA-2015-111612,11/28/15,12/2/15,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,11.00928,8.00128, 27.3 ,2,2.98,0.98, 67.1 ,0.2,1.424,1.224, 14.0 ,0.564,0.82344,0.25944, 68.5 
9557,CA-2015-156853,12/3/15,12/5/15,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,679.5488,494.8888, 27.2 ,7,7.07,0.07, 99.0 ,0,0,0, -   ,84.9436,161.39284,76.44924, 52.6 
9558,CA-2014-103086,10/17/14,10/19/14,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,5.68384,0.37184, 93.5 ,2,2.4,0.4, 83.3 ,0.6,5.16,4.56, 11.6 ,-1.5936,-2.995968,-1.402368, 53.2 
9559,CA-2016-129280,5/3/16,5/5/16,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,331.3,198.78, 40.0 ,5,4.6,-0.4, 108.7 ,0.2,1.308,1.108, 15.3 ,34.7865,68.87727,34.09077, 50.5 
9560,CA-2016-129280,5/3/16,5/5/16,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,770.8216,575.1816, 25.4 ,5,7.5,2.5, 66.7 ,0.2,1.696,1.496, 11.8 ,-44.019,-67.34907,-23.33007, 65.4 
9561,CA-2016-129280,5/3/16,5/5/16,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,207.35232,155.38432, 25.1 ,2,2.7,0.7, 74.1 ,0.2,1.058,0.858, 18.9 ,10.3936,20.059648,9.666048, 51.8 
9562,CA-2016-129280,5/3/16,5/5/16,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,799.1556,367.1796, 54.1 ,3,3.39,0.39, 88.5 ,0.2,1.666,1.466, 12.0 ,-75.5958,-87.691128,-12.095328, 86.2 
9563,CA-2016-129280,5/3/16,5/5/16,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,501.60951,276.67251, 44.8 ,3,3.72,0.72, 80.6 ,0.7,3.031,2.331, 23.1 ,-164.9538,-250.729776,-85.775976, 65.8 
